단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
041440,KR7041440009,현대에버다임,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,324893,500,20031114,17915,8957972000,12,,0,,N,N,991,37,38,32,7,20230331,1431,Z35,N,N,N
041460,KR7041460007,한국전자인증,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5320,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,555868,500,20101119,19000,10729624500,12,,0,,N,N,104,14,15,10,8,20230331,1010,,N,N,N
041510,KR7041510009,에스엠,ST,1,0,1015,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,100500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,506533,500,20000427,23830,11915450500,12,,0,,N,Y,2039,183,292,230,12,20230331,23950,KAO,N,N,Y
041520,KR7041520008,이라이콤,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5640,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19629,500,20030704,12188,6094365000,12,,0,,N,N,235,-65,-37,-36,-7,20230331,687,,N,N,N
041590,KR7041590001,플래스크,ST,3,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1088,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,112718,500,20021101,131040,65520091500,12,,0,,N,N,63,-49,-61,-63,-34,20230331,1425,,N,N,N
041830,KR7041830001,인바디,ST,2,0,1009,1029,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,27250,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,18642,500,20001214,13683,6841891000,12,,0,,N,N,430,104,121,103,19,20230331,3728,,N,N,N
041910,KR7041910001,에스텍파마,ST,3,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7680,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,17604,500,20040206,11898,5949131500,12,,0,,N,N,620,32,-84,-64,-5,20221231,913,,N,N,N
041920,KR7041920000,메디아나,ST,3,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4865,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,92050,500,20141007,16000,8000000000,12,,0,,N,N,183,17,31,24,10,20230331,778,,N,N,N
041930,KR7041930009,동아화성,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9810,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,162555,500,20011226,15800,8000000000,12,,0,,N,N,906,49,63,48,13,20230331,1549,,N,N,N
041960,KR7041960006,코미팜,ST,2,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,7800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,76174,100,20011030,64185,6418587600,12,,0,,N,N,99,-9,-13,-13,-5,20230331,5006,,N,N,N
042000,KR7042000000,카페24,ST,2,1007,1017,1034,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9020,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,36053,500,20180208,22497,11248599000,12,,0,,N,N,687,-71,-72,-73,-20,20230331,2029,,N,N,N
042040,KR7042040006,케이피엠테크,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,547,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1169269,100,20030107,171623,17162308200,12,,0,,N,N,93,-41,244,244,67,20230331,938,,N,N,N
042110,KR7042110007,에스씨디,ST,3,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1735,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,256049,500,20000713,48329,24164782000,12,,0,,N,N,502,15,18,13,4,20230331,838,,N,N,N
042370,KR7042370007,비츠로테크,ST,3,0,1014,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8140,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,212876,500,20000803,26200,13100012500,12,,0,,N,N,759,79,105,83,5,20230331,2132,,N,N,N
042420,KR7042420000,네오위즈홀딩스,ST,2,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,27100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,23366,500,20000627,8856,4653433000,12,,0,,N,N,691,-15,142,96,9,20230331,2400,,N,N,N
042500,KR7042500009,링네트,ST,3,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5010,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,52345,500,20020110,15356,7678439000,12,,0,,N,N,527,22,26,20,10,20230331,769,,N,N,N
042510,KR7042510008,라온시큐어,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2345,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73591,500,20010103,38666,19333373000,12,,0,,N,N,90,-10,4,4,2,20230331,906,,N,N,N
042520,KR7042520007,한스바이오메드,ST,3,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13750,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29134,500,20091009,12116,6058032000,9,,0,,N,N,406,-3,-144,-145,-54,20230331,1665,,N,N,N
042600,KR7042600007,새로닉스,ST,2,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,47800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,63546,500,20021001,12423,6211787000,12,,0,,N,N,446,-35,-76,-60,-11,20230331,5938,,N,N,N
042940,KR7042940007,상지카일룸,ST,3,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,587,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,499420,500,20001019,94234,47117219500,12,,0,,N,N,323,50,43,28,19,20230331,553,,N,N,N
043090,KR7043090000,엑서지21,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1541,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,360649,500,20011011,58398,29199006500,12,,0,,N,N,11,-23,-57,-57,-43,20230331,899,,N,N,N
043100,KR7043100007,솔고바이오,ST,3,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,487,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,80089,500,20000808,66379,33189604000,12,,0,,N,N,61,-18,-18,-18,-24,20230331,323,,N,N,N
043150,KR7043150002,바텍,ST,2,0,1009,1029,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,35150,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,36672,500,20060929,14854,7427128000,12,,0,,N,N,910,141,182,147,16,20230331,5221,,N,N,N
043200,KR7043200005,파루,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,861,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,94792,500,20000719,41804,20902157500,12,,0,,N,N,64,-13,-15,-15,-26,20230331,359,,N,N,N
043220,KR7043220003,티에스넥스젠,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,821,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,200950,500,20010703,108799,54399829500,12,,0,,N,N,98,-6,-10,-10,-9,20230331,893,,N,N,N
043260,KR7043260009,성호전자,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1978,1,1,N,N,N,1,N,N,N,0,0,0,100,N,90,52216112,500,20011129,53405,26702692000,12,,0,,N,N,381,32,60,49,23,20230331,1056,,N,N,N
043340,KR7043340009,에쎈테크,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,909,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,69701,500,20000829,72000,36000000000,12,,0,,N,N,626,20,4,4,2,20221231,654,,N,N,N
043360,KR7043360007,디지아이,ST,3,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,34652,500,20010720,9000,4500000000,12,,0,,N,N,161,2,7,7,2,20221231,287,,N,N,N
043370,KR7043370006,피에이치에이,ST,3,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10780,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,137699,500,20011213,21000,10500000000,12,,0,,N,N,2647,116,199,175,10,20230331,2263,,N,N,N
043590,KR7043590009,웰킵스하이텍,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1262,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,56271,500,20011220,36103,18051975000,12,,0,,N,N,34,-1,11,11,13,20230331,455,,N,N,N
043610,KR7043610005,지니뮤직,ST,2,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4020,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,504409,500,20000720,58115,29057719000,12,,0,,N,N,704,29,30,27,5,20230331,2336,905,N,N,N
043650,KR7043650001,국순당,ST,3,0,1009,1019,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6390,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,15852,500,20000824,17858,8929152000,12,,0,,N,N,176,20,29,23,4,20230331,1141,,N,N,N
043710,KR7043710003,서울리거,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,885,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116579,500,20020711,50198,25099440000,12,,0,,N,N,65,-16,150,150,168,20230331,444,,N,N,N
043910,KR7043910009,자연과환경,ST,3,0,1009,1025,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,660953,500,20051118,81379,40689778000,12,,0,,N,N,170,6,4,4,3,20230331,952,,N,N,N
044060,KR7044060002,조광ILI,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,732,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,20010118,95732,47866092000,12,,0,,N,N,66,0,1,7,3,20230331,700,,N,N,N
044180,KR7044180008,KD,ST,3,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,930,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1803484,500,20001116,26717,13358899500,12,,0,,N,N,421,24,25,23,24,20230331,248,,N,N,N
044340,KR7044340008,위닉스,ST,2,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11380,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,26478,500,20001024,17873,8936712500,12,,0,,N,N,883,-20,18,16,3,20230331,2033,,N,N,N
044480,KR7044480002,블레이드 Ent,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1153,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,42720,500,20010111,32555,16277922000,12,,0,,N,N,189,-3,-16,-19,-27,20230331,375,,N,N,N
044490,KR7044490001,태웅,ST,3,0,1009,1026,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,15350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,252566,500,20011108,20007,10003690500,12,,0,,N,N,3939,29,1,5,0,20221231,3071,,N,N,N
044780,KR7044780005,에이치케이,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1930,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,102984,500,20000907,18505,9252893500,12,,0,,N,N,116,-4,5,5,3,20230331,357,,N,N,N
044960,KR7044960003,이글벳,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5960,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,138629,500,20001116,12641,6320941500,12,,0,,N,N,435,36,34,26,6,20221231,753,,N,N,N
045060,KR7045060001,오공,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3320,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,15271,500,20000810,16941,8470987000,12,,0,,N,N,373,13,15,12,5,20230331,562,,N,N,N
045100,KR7045100005,한양이엔지,ST,2,1006,0,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,47975,500,20000831,18000,9000000000,12,,0,,N,N,2546,192,225,185,16,20230331,2772,,N,N,N
045300,KR7045300001,성우테크론,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4675,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,287039,500,20011218,9959,4979792000,12,,0,,N,N,82,2,20,17,10,20230331,465,,N,N,N
045340,KR7045340007,토탈소프트,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4775,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,27245,500,20020719,8558,4279020000,12,,0,,N,N,139,26,29,26,15,20221231,408,,N,N,N
045390,KR7045390002,대아티아이,ST,2,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3265,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,414363,100,20010517,70473,7115152200,12,,0,,N,N,209,9,22,18,7,20230331,2300,,N,N,N
045510,KR7045510005,정원엔시스,ST,3,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1333,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24943,500,20000907,32209,16104646000,12,,0,,N,N,391,0,-2,-2,-2,20230331,429,,N,N,N
045520,KR7045520004,크린앤사이언스,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8120,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,12013,500,20001205,6500,3650000000,12,,0,,N,N,258,1,7,4,6,20230331,527,,N,N,N
045660,KR7045660008,에이텍,ST,3,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9810,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,24046,500,20010524,8260,4130000000,12,,0,,N,N,917,9,48,54,6,20221231,810,,N,N,N
045970,KR7045970001,코아시아,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,278150,500,20000803,26314,13157438000,12,,0,,N,N,1067,-27,-43,-40,-37,20230331,2584,,N,N,N
046070,KR7046070009,코다코,ST,3,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1420,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,84682,500,20001226,42605,21302803500,12,,0,,N,N,782,36,26,26,81,20230331,604,,N,N,N
046120,KR7046120002,오르비텍,ST,3,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,130290,500,20100615,27068,13534412000,12,,0,,N,N,148,-11,-24,-24,-17,20230331,1112,,N,N,N
046140,KR7046140000,SBS콘텐츠허브,ST,3,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6540,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,36711,500,20030205,21463,10731777500,12,,0,,N,N,503,14,30,10,2,20230331,1403,844,N,N,N
046210,KR7046210001,파나진,ST,3,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3235,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,77539,500,20000816,32136,16068330000,12,,0,,N,N,142,16,22,22,7,20221231,1039,,N,N,N
046310,KR7046310009,백금T&A,ST,3,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3340,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,613843,500,20020205,16418,8209320500,12,,0,,N,N,368,44,55,66,40,20230331,548,,N,N,N
046390,KR7046390001,삼화네트웍스,ST,3,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2710,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,325846,200,20010111,43172,8634586600,12,,0,,N,N,110,-23,-18,-18,-13,20230331,1169,,N,N,N
046440,KR7046440004,KG모빌리언스,ST,2,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5860,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,68399,500,20041214,38825,19412784000,12,,0,,N,N,675,56,58,39,6,20230331,2275,,N,N,N
046890,KR7046890000,서울반도체,ST,1,1007,1018,1040,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,12580,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,796630,500,20020117,58305,29152700000,12,,0,,N,Y,2245,-145,-132,-117,1,20230331,7334,,N,N,Y
046940,KR7046940003,우원개발,ST,3,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,47819,500,20020618,18074,9037175000,12,,0,,N,N,539,4,8,2,1,20230331,641,,N,N,N
046970,KR7046970000,우리로,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1508,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,27550712,500,20121127,32049,16024817000,12,,0,,N,N,204,-6,-4,-4,-4,20230331,483,,N,N,N
047080,KR7047080007,한빛소프트,ST,3,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2975,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65498,500,20020110,24822,12411181000,12,,0,,N,N,88,-14,-15,-17,-38,20230331,738,,N,N,N
047310,KR7047310008,파워로직스,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,166800,500,20030725,34420,17442716000,12,,0,,N,N,2185,84,124,124,28,20230331,2333,,N,N,N
047560,KR7047560008,이스트소프트,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,15960,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,829988,500,20080701,11379,5689816000,12,,0,,N,N,200,-38,-39,-37,-27,20230331,1816,,N,N,N
047770,KR7047770003,코데즈컴바인,ST,3,0,1009,1020,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2365,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,373937,500,20010918,37842,18921301000,12,,0,,N,N,93,8,12,12,8,20230331,894,,N,N,N
047820,KR7047820006,초록뱀미디어,ST,2,0,1015,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33085,5000,20021224,21712,1.08564E+11,12,,0,,N,N,591,11,-8,-18,-3,20230331,1519,,N,N,N
047920,KR7047920004,HLB제약,ST,2,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,320668,500,20151221,28109,14054556000,12,,0,,N,N,1075,-64,-110,-118,-14,20221231,4410,,N,N,N
048260,KR7048260004,오스템임플란트,ST,1,0,1009,1029,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,188000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,841,500,20070207,15576,7788244000,12,,0,,N,N,2859,722,810,620,60,20230331,29283,,N,N,N
048410,KR7048410005,현대바이오,ST,1,0,1009,1023,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,23850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,633646,500,20020808,39798,19899254000,12,,0,,N,Y,32,-23,-21,-21,-15,20230331,9491,,N,N,N
048430,KR7048430003,유라테크,ST,3,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9380,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,360112,500,20010111,11520,5760000000,12,,0,,N,N,513,9,18,15,5,20230331,1080,,N,N,N
048470,KR7048470009,대동스틸,ST,3,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4180,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,29262,500,20020110,10000,5000000000,12,,0,,N,N,1825,-61,-58,-46,-6,20221231,418,,N,N,N
048530,KR7048530000,인트론바이오,ST,2,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,7490,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,134453,500,20110126,34150,17075381000,12,,0,,N,N,21,-14,-23,-16,-6,20230331,2557,,N,N,N
048550,KR7048550008,SM C&C,ST,2,1007,1016,1033,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2835,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,284637,500,20010118,96590,48295310000,12,,0,,N,N,214,-34,-24,-19,-7,20230331,2738,KAO,N,N,N
048770,KR7048770002,TPC,ST,3,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3685,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,37755,500,20010116,15697,7848995500,12,,0,,N,N,181,-8,-11,-11,-11,20230331,578,,N,N,N
048830,KR7048830004,엔피케이,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1906,1,1,N,N,N,0,N,N,N,0,0,0,60,N,90,29850,500,20001012,18723,9361961500,12,,0,,N,N,162,3,5,2,2,20230331,356,,N,N,N
048870,KR7048870000,시너지이노베이션,ST,2,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2505,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,156349,500,20040813,82708,41354172000,12,,0,,N,N,70,3,-45,4,-4,20230331,2071,,N,N,N
048910,KR7048910004,대원미디어,ST,3,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,17360,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1897679,500,20010731,12578,6319473000,12,,0,,N,N,840,85,85,68,20,20230331,2183,,N,N,N
049070,KR7049070006,인탑스,ST,2,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,35200,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,128789,500,20020221,17200,8600000000,12,,0,,N,N,1812,126,200,162,8,20230331,6054,,N,N,Y
049080,KR7049080005,기가레인,ST,3,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3673887,500,20131219,84883,42441673500,12,,0,,N,N,141,-11,-1,-2,-1,20230331,1468,,N,N,N
049120,KR7049120009,파인디앤씨,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18317,500,20010726,30121,15060846500,12,,0,,N,N,84,-24,0,1,2,20230331,448,,N,N,N
049180,KR7049180003,셀루메드,ST,2,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,4325,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,176653,500,20020523,42804,21402362500,12,,0,,N,N,197,-51,-56,-56,-42,20230331,1851,,N,N,N
049430,KR7049430002,코메론,ST,3,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,11682,500,20010116,9048,4524000000,12,,0,,N,N,168,30,59,47,10,20230331,864,,N,N,N
049470,KR7049470008,SGA,ST,3,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65187,1000,20011011,58862,58862249000,12,,0,,N,N,550,-22,-76,-70,-15,20221231,417,,N,N,N
049480,KR7049480007,오픈베이스,ST,3,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3000,1,1,N,N,N,0,N,N,N,0,0,0,50,N,90,360363,500,20010109,31422,15711191500,12,,0,,N,N,350,-1,1,0,1,20230331,942,,N,N,N
049520,KR7049520000,유아이엘,ST,3,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40058,500,20010802,21784,11142469000,12,,0,,N,N,863,32,49,45,12,20230331,943,,N,N,N
049550,KR7049550007,잉크테크,ST,3,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5010,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,29090,500,20020228,19606,10104130000,12,,0,,N,N,139,7,8,8,4,20230331,982,,N,N,N
